recipe_id,name,category,ingredients,steps,images
7029407,"즉석,오이 부추 무침(백종원양념)",한식,오이 1개 구매 | 부추 1줌 구매 | 양파 1/4개 구매 | 매운 고추 선택 1개 구매 | 고추장 1큰술 구매 | 고춧가루 1큰술 구매 | 간장 1큰술 구매 | 식초 1큰술 구매 | 참기름 1큰술 구매 | 설탕 1큰술 구매 | 올리고당 1큰술 구매 | 다진마늘 0.5큰술 구매 | 통깨 톡톡 구매 | 도마 구매 | 조리용나이프 구매 | 볼 구매 | 위생장갑 구매 | 접시 구매,"1. 오이는 어슷썰고 양파는 얇게 채 썰고 부추는 5cm 길이로 썰어 주세요.도마,조리용나이프,볼오이 손질법 || 2. 양념을 넣어주고 잘 버무려줍니다.위생장갑단맛이 싫으시면 올리고당을 반으로 줄여주세요. || 3. 통깨 톡톡 부려주면 오이 무침 완성입니다.",7029407_step_1.jpg; 7029407_step_2.jpg; 7029407_step_3.jpg
6933414,#최애반찬#소세지강정,한식,비엔나 소세지 30개 구매 | 양파 1개 구매 | 캐첩 5큰술 구매 | 간장 1스푼 구매 | 설탕 1스푼 구매 | 식초 1스푼 구매 | 굴소스 1스푼 구매 | 올리고당 1스푼 구매,"1. 소세지 슥슥 칼집을 넣어주세요. || 2. 끓는 물에 살짝 데쳐 주세요.데쳐주면 기름기도 빠지고 칼집도 선명해진답니다. || 3. 캐첩 5스푼, 간장 1스푼, 굴소스 1스푼, 설탕 1스푼, 식초 1스푼을 넣고 양념장을 만들어 주세요.다진마늘을 약간 넣어주면 양념치킨 맛이 나요. || 4. 달군팬에 양파 등을 볶아주세요. || 5. 데친 소세지를 넣어주세요. || 6. 양념장을 넣고 달달 볶아주세요. || 7. 윤기 및 달달한 맛을 추가하기 위해 올리고당 한바퀴만 둘러주면 밥도둑 최애반찬 완성입니다.",6933414_step_1.jpg; 6933414_step_2.jpg; 6933414_step_3.jpg; 6933414_step_4.jpg; 6933414_step_5.jpg; 6933414_step_6.jpg; 6933414_step_7.jpg
6991123,"고소한 맛이 좋은 밑반찬, 애호박버섯볶음 만들기(새우젓없이 만들기)",한식,느타리버섯 400g 구매 | 애호박 2개 구매 | 식용유 3T 구매 | 다진마늘 1T 구매 | 소금 0.5T 구매 | 참기름 0.5T 구매 | 후춧가루 조금 구매,"1. 느타리버섯 2팩을 뜯어서 끄트머리의 더러운 부분을 칼로 잘라 정리해 주세요. || 2. 그리고 물에 살짝 씻은 후에 결대로 찢어주세요. || 3. 애호박 양쪽의 꼭지를 잘라낸 후에 반으로 갈라서 반달모양으로 썰어주세요. || 4. 냄비에 손질한 애호박과 느타리버섯을 넣고 다진마늘 1T를 넣어 주세요. || 5. 식용유 3T와 소금 0.5T를 넣어 주세요. || 6. 이제 센불로 볶아주면 되는데요. 버섯은 물이 많이 나와요. 이 때 물이 다 졸아들때까지 졸이며 익혀주면 됩니다.센불아삭한 애호박을 먹고 싶다면 버섯을 먼저 볶다가 애호박을 나중에 넣어 주세요. || 7. 국물이 다 졸면 불을 꺼주세요. 그리고 참기름 0.5T와 후춧가루 조금, 마지막으로 깨소금 0.5T를 넣고 섞어주세요. || 8. 애호박버섯볶음 완성이에요.",6991123_step_1.jpg; 6991123_step_2.jpg; 6991123_step_3.jpg; 6991123_step_4.jpg; 6991123_step_5.jpg; 6991123_step_6.jpg; 6991123_step_7.jpg; 6991123_step_8.jpg
7007585,베이컨감자채볶음,한식,감자 2개 구매 | 베이컨 1팩 구매 | 대파 약간 구매 | 통깨 1스푼 구매 | 소금 약간 구매 | 양파 1개 구매 | 도마 구매 | 조리용나이프 구매 | 프라이팬 구매 | 요리젓가락 구매 | 요리스푼 구매 | 플레이팅접시 구매,1. 베이컨감자채볶음를 소개합니다. || 2. 채썬감자는 물로 1분정도 담궈둔후 전분을 모두 제거해줍니다. || 3. 베이컨을 채썰어서 준비합니다. || 4. 후라이팬에 기름을 넉넉하게 두른후 감자가 투명해 질때까지 볶아주세요.어느정도 감자가 투명하게 볶아지면 대파와 양파를 송송 썰어서 넣어주세요. || 5. 감자채베이컨볶음이 완성이 되었습니다.,7007585_step_1.jpg; 7007585_step_2.jpg; 7007585_step_3.jpg; 7007585_step_4.jpg; 7007585_step_5.jpg
7004229,[참치쌈장] 입맛없을때 밥도둑이요!,한식,참치 1캔 구매 | 양파 1개 구매 | 청양고추 3개 구매 | 기름 1T 구매 | 물 1/2컵 구매 | 된장 3T 구매 | 고추장 2T 구매 | 고춧가루 1/2T 구매 | 다진마늘 1T 구매 | 올리고당 1T 구매 | 매실엑기스 2/3T 구매 | 참기름 1/2T 구매 | 깨 1 구매 | 인덱스도마 구매 | 믹싱볼 구매 | 요리스푼 구매 | 볶음팬 구매,"1. 양파,고추 잘게썰기 || 2. 양념 :다진마늘1T, 고춧가루1/2T,올리고당1T,된장3T,고추장2T,매실엑기스2/3T된장이 짠거라 맛보고 매실액기스 조금 더 넣었어요 || 3. 양념에 고추 넣고 || 4. 기름뺀 참치 넣어 섞기 || 5. 달군 팬이나 냄비에 기름1T두르기 || 6. 양파2분정도 볶기 || 7. 참치양념과 물 1/2컵 넣고 끓이기 || 8. 중약불에 졸이기 || 9. 중간에 한번씩 저어주기 || 10. 원하는 묽기에서 불끄기 || 11. 참기름1/2T || 12. 깨뿌리면 끝 || 13. 상추나 찐 양배추에 쌈싸먹으면 꿀~@@",7004229_step_1.jpg; 7004229_step_2.jpg; 7004229_step_3.jpg; 7004229_step_4.jpg; 7004229_step_5.jpg; 7004229_step_6.jpg; 7004229_step_7.jpg; 7004229_step_8.jpg; 7004229_step_9.jpg; 7004229_step_10.jpg; 7004229_step_11.jpg; 7004229_step_12.jpg; 7004229_step_13.jpg
7067498,매콤 감자조림,한식,감자 2개 구매 | 양파 1/2개 구매 | 대파 조금 구매 | 고추장 1T 구매 | 고춧가루 2T 구매 | 다진마늘 1T 구매 | 진간장 3T 구매 | 올리고당 2T 구매 | 매실액 1T 구매 | 후추 0.5T 구매 | 물 250ml 구매,"1. 감자와 양파는 먹기 좋은 크기로 깍둑썰기 합니다 || 2. 물 250ml에 감자와 고추장 1T, 고춧가루 2T 먼저 넣고 끓입니다 || 3. 끓기 시작하면 양파와 대파도 넣어줍니다 || 4. 간장 3T, 올리고당 2T, 매실청 1T, 다진마늘 1T, 후춧가루 조금 넣고 끓여요 || 5. 끓기 시작하면 중약불로 줄여서 약10분간 더 끓이면 완성 입니다",7067498_step_1.jpg; 7067498_step_2.jpg; 7067498_step_3.jpg; 7067498_step_4.jpg; 7067498_step_5.jpg; 7067498_step_6.jpg
7048782,삼겹살 싸 먹기 좋은 봄동 겉절이,한식,봄동 1포기 구매 | 멸치액젓 1큰술 구매 | 진간장 1큰술 구매 | 고춧가루 2큰술 구매 | 설탕 1큰술 구매 | 매실청 2큰술 구매 | 식초 2큰술 구매 | 다진 마늘 1큰술 구매 | 참기름 약간 구매 | 통깨 약간 구매 | 볼 구매 | 채반 구매 | 스푼 구매 | 위생장갑 구매 | 접시 구매,"1. 봄동은 잎을 하나씩 분리한 후 흐르는 물에 헹궈 주고 물기를 제거해 주세요.볼,채반 || 2. 통깨를 제외한 분량의 양념장을 모두 넣고 잘 섞어 주세요.볼,스푼 || 3. 봄동을 넣어주세요. || 4. 양념이 골고루 묻히도록 조물조물 무쳐 주세요.위생장갑 || 5. 통깨를 뿌리고 봄동 숨이 죽도록 손바닥으로 지긋이 다져서 잠시 둡니다. || 6. 접시에 담아 완성합니다.접시",7048782_step_1.jpg; 7048782_step_2.jpg; 7048782_step_3.jpg; 7048782_step_4.jpg; 7048782_step_5.jpg; 7048782_step_6.jpg
7029097,여름반찬 아삭오이고추 만능된장무침 레시피,한식,오이고추 3개 구매 | 된장 1t 구매 | 고춧가루 1/2t 구매 | 통깨 약간 구매 | 올리고당 1t 구매 | 참기름 1t 구매 | 도마 구매 | 조리용나이프 구매 | 볼 구매 | 스푼 구매 | 접시 구매,"1. 아삭하고 구수한 오이고추 된장무침 만들기 해 볼께요. || 2. 두선 오이고추를 세척해 물기를 빼고 적당한 크기로 잘라서 볼에 담아 주세요. 그리고 된장1t를 넣고도마,조리용나이프,볼,스푼 || 3. 고춧가루1/2t를 넣어 주세요. || 4. 그리고 올리고당1t을 넣고 || 5. 통깨약간.참기름1t을 넣어 주세요. || 6. 그리고 조물 조물 무쳐주면 맛있는 오이고추 된장 무침이 완성이 된답니다.접시",7029097_step_1.jpg; 7029097_step_2.jpg; 7029097_step_3.jpg; 7029097_step_4.jpg; 7029097_step_5.jpg; 7029097_step_6.jpg
7053273,저렴하게 반찬 뚝딱!! 감자조림 만들기,한식,감자 대 3개 구매 | 양파 1/2개 구매 | 진간장 4T 구매 | 굴소스 3T 구매 | 올리고당 5T 구매 | 물 300ml 구매 | 페퍼론치노 살짝 구매 | 감자칼 구매 | 도마 구매 | 조리용나이프 구매 | 믹싱볼 구매 | 볶음팬 구매 | 요리스푼 구매 | 접시 구매,"1. 감자를 깍둑썰기해서 소금 0.5T/올리고당 5T와 함께 30분간 절여주세요.감자,소금,올리고당도마,조리용나이프,믹싱볼감자 손질법 || 2. 팬에 기름을 두르고 절인 감자만 넣어서 볶아주세요.기름볶음팬,요리스푼 || 3. 절인 물은 버리지 말고 나둬주세요. || 4. 감자의 겉면이 반들반들할때까지 충분히 볶아주세요. || 5. 절인물(전분이 포함되지 않게 조심)/ 진간장 4T / 굴소스 3T/ 물 300ml /양파 /페퍼론치노(살짝)을 넣고 약불에 조려주세요.양파,페퍼론치노,진간장,굴소스,물,절인물 || 6. 양념이 감자에 충분히 스며들도록 적당히 섞어주세요. || 7. 국물이 꾸덕해주시면 통께 뿌리고 완성입니다.통깨",7053273_step_1.jpg; 7053273_step_2.jpg; 7053273_step_3.jpg; 7053273_step_4.jpg; 7053273_step_5.jpg; 7053273_step_6.jpg; 7053273_step_7.jpg
6992063,"내 인생 레시피,친정 엄마표 “파채무침”",한식,잔파 12대 구매 | 양파 1개 구매 | 식초 4큰술 구매 | 간장 2큰술 구매 | 설탕 2큰술 구매 | 고춧가루 6큰술 구매 | 참기름 4큰술 구매 | 통깨 2큰술 구매,1. 잔파 12대와 양파 1개를 최대한 가늘게 채썰어 줍니다.▶식초 4큰술 || 2. ▶간장 2큰술 || 3. ▶설탕 2큰술 || 4. ▶고춧가루 6큰술 || 5. ▶참기름 4큰술 || 6. ▶통깨 2큰술재료들을 양념에 조물조물~친정 엄마표 파채무침 완성입니다. || 7. 삼겹살과 함께 먹으면 너무너무 맛있는친정 엄마표 파채무침 || 8. 가족을 위해 요리를 만들며 진심을 다 하는 제 손에서도 어느덧 맛진 조미료가 조금씩 나오고 있는것 같습니다.,6992063_step_1.jpg; 6992063_step_2.jpg; 6992063_step_3.jpg; 6992063_step_4.jpg; 6992063_step_5.jpg; 6992063_step_6.jpg; 6992063_step_7.jpg; 6992063_step_8.jpg
7018465,간장버터 새송이구이,한식,새송이버섯 1봉지 구매 | 쪽파 2T 구매 | 버터 1조각 구매 | 올리고당 2T 구매 | 다진마늘 1T 구매 | 간장 5T 구매 | 참기름 1T 구매 | 물 2T 구매 | 도마 구매 | 조리용나이프 구매 | 소스볼 구매 | 숟가락 구매 | 프라이팬 구매 | 요리집게 구매 | 요리스푼 구매 | 플레이팅접시 구매,"1. 새송이 버섯 밑둥을 잘라주시고 흐르는 물에 씻어주세요.버섯은 너무 두껍지 않게 대략 2cm 정도 세로로 잘라주세요!도마,조리용나이프 || 2. 다음으로는 양념장을 만들어 줄건데요 다진마늘 1T,올리고당2T, 간장 5T,참기름 1T,쪽파2T, 물 2T을 넣고 잘 섞어주세요소스볼,숟가락 || 3. 중약불로 팬을 달궈주신 후 팬에 열이 오르면 버터 1조각을 녹여주세요프라이팬,요리집게 || 4. 버터가 다 녹으면 팬에 새송이 버섯을 올려 중약불에서 천천히 앞뒤 노릇하게 구워주셔야 고기처럼 쫄깃해져요! || 5. 노릇해진 새송이 버섯에 아까 만들어둔 양념장을 전부 부어 졸여주세요 불의 세기는 계속 중약불로 유지해주셔야해요요리스푼 || 6. 이렇게 양념이 졸여지면 불을 꺼주세요 || 7. 이렇게 하면 맛있는 간장버터 새송이버섯 구이 완성입니다!플레이팅접시",7018465_step_1.jpg; 7018465_step_2.jpg; 7018465_step_3.jpg; 7018465_step_4.jpg; 7018465_step_5.jpg; 7018465_step_6.jpg; 7018465_step_7.jpg
6977503,"""시금치나물""",한식,시금치 1단 구매 | 소금 1숟가락 구매 | 간장 1스푼 구매 | 참치액 1스푼 구매 | 참기름 2스푼 구매 | 다진마늘 1스푼 구매 | 볶은소금 약간 구매 | 통깨 약간 구매,"1. 시금치 시든 잎 다듬고 밑동 부분 + 칼 집을 넣어 갈라준다 || 2. 끓는 물에 소금 1 숟가락 넣고시금치를 넣은 후 30초 정도 데쳐준다 || 3. 흙이 나오지않게 충분히 헹궈물기를 적당히 꾹~ 짜서 볼에 담아준다 || 4. 간장,참치액,다진마늘,통깨 넣고 소금은 입맛에 맞게 넣어준다 || 5. 간이 골고루 베이게 무쳐준다 || 6. 그릇에 담아낸다",6977503_step_1.jpg; 6977503_step_2.jpg; 6977503_step_3.jpg; 6977503_step_4.jpg; 6977503_step_5.jpg; 6977503_step_6.jpg
7017809,시금치 계란 볶음 레시피 다이어트 반찬,한식,시금치 150g 구매 | 계란 4개 구매 | 버터 20g 구매 | 다진 마늘 1T 구매 | 소금 약간 구매 | 올리브유 1T 구매 | 소금 1꼬집 구매 | 채반 구매 | 볼 구매 | 조리용젓가락 구매 | 프라이팬 구매 | 조리용스푼 구매 | 접시 구매,"1. 먼저 시금치는 흐르는 물에 깨끗이 씻어줍니다.채반 || 2. 볼에 계란 4개를 풀어준 후 소금 한 꼬집 넣어 간을 해줍니다.볼 || 3. 달군 팬에 올리브유를 두르고 계란물을 부어 스크램블 해주세요. 계란이 익기 전에 젓가락으로 마구마구 저어가면서 몽글몽글하게 스크램블 에그를 만들어줍니다. 스크램블 에그는 80% 정도만 익혀주세요.프라이팬,조리용젓가락 || 4. 계란이 80% 로만 익으면 따로 접시에 담아줍니다.접시 || 5. 이제 다시 팬에 버터와 다진 마늘을 넣고 버터에 마늘을 익혀주세요.조리용스푼 || 6. 깨끗이 씻어둔 시금치를 모두 넣고 볶아줍니다. 소금 약간 넣고 달달 볶다가 시금치의 숨이 죽으면 || 7. 미리 만들어둔 스크램블 에그를 넣고 살짝만 볶아주면 백종원 시금치볶음 완성입니다.",7017809_step_1.jpg; 7017809_step_2.jpg; 7017809_step_3.jpg; 7017809_step_4.jpg; 7017809_step_5.jpg; 7017809_step_6.jpg; 7017809_step_7.jpg
6994258,[밑반찬] 10분 밑반찬 딱딱하지않고 부드러운 오징어채,한식,오징어채 300g 구매 | 소주 또는 맛술 2잔 구매 | 마요네즈 1큰술 구매 | 식용유 2큰술 구매 | 다진마늘 1/2큰술 구매 | 고추장 1큰술 구매 | 고추가루 1/2큰술 구매 | 간장 1큰술 구매 | 올리고당 1큰술 구매 | 설탕 1큰술 구매 | 마요네즈 1큰술 구매 | 참기름 1/2큰술 구매 | 깨 1/2큰술 구매,"1. 긴 오징어채는 가위로 잘라주고소주 2잔을 부어 버무려준 뒤 기다린다.준비된 양념(고추장 1큰술, 고추가루 1/2큰술, 간장 1큰술, 올리고당 1큰술, 설탕 1큰술)을 따로 준비해주세요 || 2. 소주에 버무려진 오징어채에 마요네즈 1큰술을 넣고 무쳐주세요 || 3. 팬에 다진마늘 1/2큰술을 넣고 마늘 기름을 내주세요마늘이 타지 않도록 중불로 기름을 내주세요 || 4. 마늘이 노릇해지면 준비된 양념을 부어주세요 || 5. 마요네즈 1큰술을 추가해서 섞어주세요 || 6. 바글바글 끓어오르면 준비된 오징어채를 넣어주세요 || 7. 빠르게 버무리고 불을 꺼주세요이후 참기름과 깨를 넣고 한번 더 버무려 주세요 || 8. 완성입니다.냉장고 속에서도 딱딱해지지 않고 비린맛도 없는 오징어채 완성입니다.",6994258_step_1.jpg; 6994258_step_2.jpg; 6994258_step_3.jpg; 6994258_step_4.jpg; 6994258_step_5.jpg; 6994258_step_6.jpg; 6994258_step_7.jpg; 6994258_step_8.jpg
